qid,question_text
02a501a4e927525010b0,Why isn't anyone talking about the conflict in Yemen?
02a5387d2ed8ada961e9,Which are the most competitive branches of CS?
02a53937fdb7914df824,How would Muslims respond to a holocaust directed against them?
02a56363835893fbc507,What are the key differences between a Yamaha R6 and R1?
02a588bff6e419a2cfdd,Can we cut grass on amavasya day?
02a5f133df0e1412fe1f,"How can Trump be like Hitler, when his son-in-law is a Jew?"
02a5f199597d21e4edfc,What do shadows symbolize in different cultures?
02a6011c7f34437635ba,Can you be funny without having a background?
02a61bee99f90cebd63b,Would a loner feel uncomfortable if I approach him and try to be friends?
02a690cac9f39e888673,What are the different types of geologic porosity?
02a6b39206e917c43748,Is there any benefit in the expiry date of dish TV by removing any channel?
02a6c51d8b6689c41fa6,How do a concrete and abstract thinker differ?
02a6d7dabd1377c6f89a,What will happen to the sun in 5 billion years?
02a711244af468a45b12,"If I join a CrossFit gym and pay my monthly dues, am I automatically eligible to work out at any other CrossFit gym, or can I only train at that gym?"
02a714ec7670b2d2644f,Would you agree to spend part or all of a long prison sentence in a medically induced coma to help pass the time?
02a72d4c7ef0b2431f24,How can I rent a cell from rent a center and add it to my cricket account?
02a756f13fc37bd04408,What are the prospects of tourism?
02a758828d319a1e9a72,Is Lucknow more developed than Kolkata?
02a7aa52d9848f14cfc2,What are the best ways to learn microstrategy?
02a7dba88d2986609695,What ar the names of Jordanian sweets?
02a7e4db986a7b24a274,Wat is the means of cracked PC game?
02a7f6fa5ad4391214e3,What is the ideal viewing distance from a FHD 43” TV keeping eye safety in mind?
02a842f77c6d75a30897,How many private engineering colleges have indoor badminton court?
02a892a9bfec26828fed,What are the best yummy sweet of India?
02a8d85e1594899061dd,How are modern day experimental modal analysis systems composed?
02a908946a88e3d00135,What is the difference between unison and octave?
02a9184799fcb1d5e997,Is life really the best teacher?
02a9352c178c09d6da0a,Is ugly handwriting a sign of any mental disability such as bipolar disorder or dyslexia?
02a9578aecc5587d979c,What causes depression at 38 weeks pregnant?
02a988c6a4f3e9f5980b,When you drink does it go straight to your bladder?
02a99804d0120d1f62f7,What has happened to Alan Kay's View Points Research Institute website?
02a9e5d306e4ba1c611a,Can I buy a car using my mom's car insurance information?
02a9e61386b95dba740d,Why does Pinterest keep putting my account into safe mode for no apparent reason?
02a9f7ff0e9dd2e83da7,How do you deal with life when you've watched your parents die and then get adopted by someone else?
02aa11b6905d912b6c87,Why does Real Madrid have so many injury problems?
02aa2e233017affb7727,What are the best answers of 2017 in technology?
02aa4efa3626bd81dd00,Who in your opinion has been able to make sex with Kareena Kapoor?
02aa76fba3b0e589ceca,What is the specialty of Indian young people?
02aa818067aa2e79c2e6,Why do some Jews claim that it's permissible to circumvent Shabbat rules despite that it's actually forbidden to use proxies during Shabbat?
02aabb9e10a4e466e7be,How are Bose headphones marketed online?
02aae27784febe434a7a,What is the best ice cream flavour/mix?
02aafa1a547ea3f932a0,Have you ever had a student that said/did something incredibly rude to you?
02ab1a5a1f9f7c404c08,"What courses other that M.COM or MBA, could a BCOM graduate can pursue? Are there any scope for it?"
02ab40773ede49d4089b,Why do some people have anacondas as pets?
02ab66c63eac95cf52e9,How is the New York State Police structured?
02abd2519ae1ba287151,When are security clearances inactivated?
02abd8317a687003ccae,How many down payment give to get KTM Duke 390 2017 edition?
02ac228dc07b3900684e,Is true that many candidates who belongs to OBC(CL) but somehow they get OBC(NCL) certificate and cleared UPSC?
02ac7493635c8802bc76,Why do boys always fall in love first?
02ac86c68e2fdea37958,What are some unique growth hacks employed by Indian consumer startups?
02acaa635bd341c6ccf0,"Why does the caste system continue to be a factor responsible for inequality, even when it has abolished by the constitution?"
02ad0cbee95ef9091a22,Can candidate from outside Karnataka apply for MBBS admission in Karnataka Private medical colleges?
02ad3ede0f52b517efac,How do you get to talk to a lawyer?
02ad538294438530ead4,"Why do people hate anime and people who watch it? I do and I'm sure I can handle watching it without doing it, as well as other conversations outside my visual views and hobbies."
02ad6801a6d1efe4799a,What was the worst thing that happened to you during Winters?
02ada6e3e262d79f0bd8,Is there any country where a naturalized person can be elected for president?
02adaf2ddfa98c837a65,How I start write a short film story?
02adc0bb8a6620589993,How is electrical engineering at NIT Kurukshetra (campus life and academics wise)?
02adc24160ae30323610,Do you feel sorry for XXXtentacion?
02ae3f5f316d1a9a47d4,Do most fathers sexually abuse their children as a lot of real life stories seem to prove?
02ae71d8d8e567454e28,"I currently have 2 job offers, one from an MNC that is in a different city and other with a startup company having more than MNC package and within my home town, which should I prefer?"
02ae795cb939ccc01f5f,Is it appropriate to ask the professor who I worked as a Lab Manager for a letter of recommendation?
02aea688b5f706491c8d,What’s the difference between how you think and what you think?
02aebdabe67b76159e8f,Which Myers-Briggs personality are you?
02aed93e1a042907f0c3,How is a million of acres distributed in a family?
02aee4a1bf47dd887358,Can l use relcer tablet for indigestion?
02af15bea2ad579e7631,How many intakes are there to get admitted in Canada?
02af5c0c54500112970a,What are the products of a lit candle?
02af62e7cfd70b5736b1,"Who are the real culprits in Rohingya crisis, Buddhists or Rohingyas?"
02afa68660c841933b43,How much an international student gets paid hourly in hungary in part time jobs?
02afef351af75a5065bd,How does travelling at light speed alter time?
02b05f59880c5899f012,Where can I buy quality racetems?
02b079b89af6a885258d,Who is responsible for the fluctuations of the Turkish Lira?
02b07aab5d77bbf5032e,Why is Narciso Martinez so important?
02b0b9307a86878631b2,What is the effect of hypoxia on erythrocyte sedimentation rate?
02b0ff92c42b8a59320d,What is the difference and relationship between synchronic and dichronic?
02b15d1c4bdf95949ad3,Why would someone in my family use craigslist secret code?
02b1757ec7bb71de1b1d,"Why has NASA never landed a camera on the moon and live-streamed video back to earth of our planet, or better still, land it close to one of the former landing sites and show proof to shut up the skeptics?"
02b17be237f134379afb,What do Israelis think of the Bible?
02b1c118dbfc8b421b6d,What are the negative effects of judging people just by looks?
02b20c4bc4246596db3b,Was a diesel engine or gas engine used in tanks during WW2?
02b26690b21100fd3b6c,"Why can't I ever think of things to talk about? I'm always silent even around my friends. I'm losing them in fact because I don't talk and not gaining any either. I'm not shy, just blank minded."
02b271d8329c8502e05c,Why do most boyfriend and girlfriend kiss before marriage or maybe even sleep together and pretend it's a normal thing while it is a sin? Then they break up and marry another person.
02b2f02191699ab4cb5d,What were the causes for the Tax Reform Act of 1986?
02b30ef13c798ee753a0,"Can I be a shareholder, director and an employee in my own founded private limited company?"
02b3bf9af4a3f6c2838f,Why does Quebec have such a bigger voice in Canada?
02b3d21b1c302acf2891,From where can I buy a folding camping chair in Kathmandu?
02b3e1cb0cfc38ac0cf1,Is having a daughter awful?
02b401b497127810a816,How do I build wealth?
02b45afde88160186ea0,What is the best way to remember to stay present and in the moment when you are depressed or anxious?
02b46f27fd441f736ada,Which is better itis in TCS or Seller support associate in Amazon?
02b4a550e23e78079db7,"What are some of the products which were created after years of research, launched in the market but were not successful? Why?"
02b4a621ade7295b4740,Is salt inelastic?
02b4cd68b7931366d0d3,How many supporters has Trump gained since taking office?
02b518b5f0182e1a7c8d,Is Darth Vader really a dark character?
02b519b90659081dc6bc,How is script writing billed?
02b5742bd5b25ec094ac,Where is the best place to celebrate fat Tuesday in New Orleans?
02b5cd0dc4a33773b1c0,"What causes the shimmering that you see out on the highways and lakes, and in certain laboratories?"
02b6147b1b18196fc496,What are examples of business intelligence?
02b62c0a569c3edbd8ba,Why isn't India a sovereign nation?
02b663506c5d908e9872,Is India is a liberal democratic political country yes or no say in a short note?
02b67225c2534deaff60,What causes ruptured eardrums in dogs?
02b69c29537d03c7ea91,What is Michael faraday discoveries?
02b6b7475ffbcaa2d9fc,How can whole world become free from Islamic terrorism?
02b6c7835e48f7c3273b,What do you think about Vodafone launching 4G network on moon?
02b6d3529fec4fb99eb5,There are 8 members in a club of which A and B are two members. A committee of 5 is to be formed. How many of these will include A and exclude B?
02b6d428de8e106f5f9c,Why is pipe tobacco bad for you?
02b6dad89e6b91d02ca2,Why do people deviant from the society?
02b6f00b12c88e7744d3,What about Donald Trump and Kim Jon un are de truly in Peace?
02b728ddd99b48e6d31b,Which MCU actor fits their role perfectly?
02b77316798e964950be,How does Sjögren's syndrome affect the immune system?
02b780716c1d36220a8c,What are the chances of World War 3 happening in 2017-18?
02b7f5a401c447492da7,Who can help me with propellers?
02b857e54d742c28fcda,When did Isolationism end?
02b86512cdcc521149e8,"What does it mean if a Turkish person writes ""Halla halla""?"
02b8913f6d321aebcc98,Why does Yvette d'Entremont the SciBabe have constant scowl-face like she just ate something bitter?
02b89532dfc48e820c22,What are your biggest Problems You Face as a Startup Founder?
02b89d777dd638e47866,Does watching porn make you unintelligent?
02b8c833c5c669a691bc,Which books would you classify as difficult reads in Physics?
