qid,question_text
00a276df1f2366a2491b,Why do progressive activists feel that tearing down antique historic but politically incorrect statues accomplishes a positive good?
00a29b5146be766a708b,"What is the currency of Pakistan, Burma, Dubai, Singapore?"
00a2a03b3bbfe51664de,"Do you want the truth from an astronomer, or do you want to play a game?"
00a2cb052267fba2a24f,Does weight training reduce flexibility of body parts?
00a2e44a470a3841c2d3,What are some amazing Joker quotes?
00a2e6d5a84845f3d25d,What are the best free ways to promote a website with referral links?
00a2ea73306e45e158b7,How difficult is it to maintain a zoo-size aquarium?
00a2f4984c7bc0250d71,Tamils Narikoravar eat cat! If court bans cat meat will Tamils do outrage saying its our tradition?
00a30caa7c9a0820a67e,What are the sources of ancient Indian history?
00a31416ec27d3df85cc,Was half of Europe blind before glasses?
00a31f5807db356c7f73,How can I start BEeF as a superuser?
00a3220edf4baf35a391,How do I use the 'hasError' function with custom validators?
00a32826cb2d9705c05b,"What is the most ""scientific"" diet?"
00a35259e441a2bb0a44,What is the interest rate to transfer money from Airtel wallet to bank account?
00a3669b8b9a7c423870,How is dronabinol made?
00a36c71d18e9f812dff,Is Vietnamese the shortest language in term of words in a sentence?
00a36feade7c03d3dda7,How did working at a startup as a developer helped you to excel in your career?
00a370b2151a152009f0,Is it good to write depression music that people can relate to?
00a3763a8f33186553eb,What if the Kapp Putsch succeeded?
00a37d001803530c4520,How can I remove mould stains from my wooden chess set?
00a37f60ed3241147ded,Is it okay to get the feeling that baking is a girl thing? But why is baking a girl thing?
00a3931837ecebbef275,"What causes loss of hearing, balance problems, poor visual focus, vertigo?"
00a39e3957db357fd3f9,Why does Lord Brahma need Vedas to create the universe? How does he use the information in it to create the universe?
00a3ad741377375f7ee9,What do we need apps for if the internet site does the same thing?
00a3b780695407eb5888,"If Peter Fonda followed through on his desire to rape Barron Trump, is there a federal death penalty for that crime?"
00a3b7a00777eb669618,What is a good MMORPG for a beginner?
00a3caf08fa7d02d17b5,What is the best paving slabs?
00a3cf3401f58b0ed581,Why does Zoloft make you sleepy?
00a3faf6c723ff7c1e6d,Can I get into top 20 B school with good CAT percentile? Even with a history of backlogs? My CGPA is 8.
00a40979470bca74c7a8,How can you prevent feeling dizzy and heavy headed?
00a417dbf05c6c324f78,Where can I find beautiful girls in Hyderabad?
00a41fc1d5f88383f65d,The builder I purchased my property from has gone into liquidation. Which form should I fill to file claim?
00a423041445d1679505,Should I still do homework problems that have no solutions provided?
00a435fc9bb6a95e698d,Is Estuate company is product based or service based company?
00a44261e6bc94218471,Why is the halide of nitrogen unstable?
00a442cb402f26c506cc,What are the opportunities in mechanical engineering?
00a44781ab99ee7daa08,Where can I find original Japanese manga in India?
00a455cd4775fa88b171,Is it customary for divorce lawyers to advice their male client to keep their divorcing partner sexually occupied during the divorce?
00a457cb882538bb45c8,Is x and y two different planes?
00a461ca13e8fc28edfa,Everybody says free yourself from negative people. What if you feel negative vibes in your family?
00a46d749cfc969fd673,Do you push people away when you have anxiety?
00a471a7a2eaaff385d9,What is a mathematical theory?
00a47388c4c0c1647285,How many people knew that the Chinese actually came from Egypt? Half of its 5000 years of history did not happen on today's land. Is it a secret only known by few Chinese?
00a475d3ff4ae558d3e2,Bones changes into powder when heated strongly?
00a47d2ac7713653ac7a,How do I convert PDF files available on the website of the ICAI (Secured) into .doc file?
00a492868c8be67c0027,What are some good recipes for chicken parmigiana?
00a4b21eb36778e9c4d0,Is there a difference between short circuit protection and low resistance protection in vape batteries?
00a4cddd0db6ea81abef,Why is my dog trying to be close to me?
00a4e5a08dc7d8baf808,How are new neurotransmitters discovered?
00a4ed62ad6a53d7d71a,How is life of an Indian soldiers?
00a50e8426219a2e8ae0,What are some arguments against moral relativism?
00a52eab6ecbc1d669ed,Have you ever been in a threesome?
00a53274d9c5a6adf264,Why I love to ask questions anonymously?
00a53793eb388d0e3aca,What is Jonah Goldberg's writing style?
00a5400634d3fae32ee1,Why can cigarette smoke affect my dog's eyes and make them look red and swollen?
00a5456d009ad0db76a0,"Why was the ruling of the Miller v. California, 413 U.S. 15 case so controversial?"
00a545e78c6ba866ff64,Which are the exams for good engineering institutes?
00a54dbfa61e7a614c80,Where is Linux today?
00a5651af35fba491cf0,What is a ladder stitch?
00a56654901bbfee8a37,What is mentioned by BITSAT?
00a56a8067a9fcac53cc,How outraged are you by the Victorian Liberal pairing maneuver over this Easter?
00a56d86450d13affb3d,A coin placed at the bottom of a container appears to rise as the container is slowly filled with the water.this is due to?
00a570319e6cd2c15fe4,"If the USA had a law that requires every citizen of age to vote (like in Belgium), what do you think the outcome of the 2016 election would have been?"
00a5751c4805d2322d4b,"If you have kids, what are some mistakes they’ve made that you wouldn’t want them to take back?"
00a57b3321626fdff162,What factor determines the relative permittivity of dielectric materials?
00a57ba92e5bce4f5ba9,Are Chinese people generally known to be cruel?
00a580f29f3b9177d20a,What is generally the job profile of Electronic engineers working abroad?
00a582071080999b4e2f,"So let me get this straight: Obama and Hillary give $147 billion to Iran and OKed Russia taking 20% of US nuclear materials, then her husband makes a deal for $145 million gift to Clinton foundation, but the DNC and media accuse Trump of collusion?"
00a587e3d315054946ab,Why doesn't anyone take me seriously?
00a5908d356eb3f2ab44,What are the most basic teachings of Buddhism?
00a5b78e7f361bc97b4c,What was your biggest desperation?
00a5d90f6fe5a8f97eb4,Can anyone post current photos of IIT Mandi north and south campus and do tell me about sports facilities?
00a61328d0c166bd7bd5,What is the darkest side of studying Computer Science?
00a614fd3e65fccf0af3,Do I need to sign the rent agreement?
00a63c68b8b7a71be593,How do indoor plants help fight infection?
00a63d9a6f5683c977b5,Are clown movies scary even if you aren't afraid of clowns?
00a65260c7e3e9b14f7c,Why do many people who claim to be Christians have children without being married?
00a6565779f9b68d7c98,What is a burb?
00a65fcee2ba67c46e9f,What are some life changing events in Gordon Ramsay's biography?
00a665eece7657410e2e,How is your aura different from other?
00a66b3441835c09c942,How do I prepare myself for a relationship?
00a66cff8262fe3b05fb,"Is it just me, but why can't I seem to fully grasp the reality that Donald Trump is actually the President of the United States?"
00a684e2e2a6157fc371,"When the next Democrat is elected President, why shouldn’t Republicans simply impeach him/her for no reason since many Democrats have called for an impeachment with no reason for Trump? Why even have elections?"
00a68fdcd18e4801062b,What is your favorite rose cultivar? I like J&P’s Gold Medal but my spouse prefers Black Voodoo.
00a696747fd971e13a6c,"Is there any danger in taking a whole cooked chicken, bones and all, blending it up into a smoothie and drinking it?"
00a69ce3ead3ed627da0,Can I work at NGOs with a degree in psychology?
00a6b85f5d15938c2c0d,Have you ever performed a sexual favor in exchange for something?
00a6bc373effa6feacae,Why do pharmaceutical companies and the medical profession in general get impunity for their role in the opioid crisis whilst marijuana users can still face federal prison time and a criminal record?
00a6bd5a030ffd28ad6e,Do accounting need chemistry?
00a6c2e2768b3dfff226,How can I become good at Physics and Math in 10th grade?
00a6d98dce3e7ad86183,How do I verify that if the given 'bitcoin address' used to belong to a wallet?
00a716fb1a8a5acc9fd6,Is it true Narendra Damodardas Modi will orchestrate a fake assassination plot against himself to get sympathy votes post losing Karnataka polls?
00a72e2c916cbfdcec93,How many hours do medical residents work?
00a73ece6afa84f78c0e,What happens when sodium is released with hydrogen?
00a74f8a42dc93ced088,Who can introduce the origin of chopsticks?
00a75e7f63f02a558bb5,Which topics I should start with after completing my class 10th exams before initiation of 11th class to have a good start for NEET (2019)?
00a764bbb5e716df56e4,When will the BITSAT 2017 cutoff marks be declared?
00a76609ad925f127c22,"In Judaism, are there two sabbaths?"
00a76c74915a98589bd1,How do I clean up my mailing list?
00a7771a6db6ef1cdbb1,How do I reduce iron losses in a transformer?
00a7a279fb3d651c6b52,How important is physical touch in a marriage?
00a7b05e2c434572bba8,How would you invest your money if you had 2 million dollars?
00a7c6da3f69428e8edd,"When left in a switched OFF extension socket, does an adaptor connected to a laptop drain the computer's battery because of feeding ""the system?"""
00a7ddcbf9f1cb02b69a,Have you ever seen your grandparent(s) cry?
00a7efd7aaad096341c1,Can we ever run out of Sudoku puzzles?
00a81479a150a89773d6,Why do all of you Neo-Nazis try to pretend that this piece of propaganda is remotely accurate?
00a8167895f512af2d26,"Why doesnt the curvature in space time decrease if the universe is expanding? Since gravity is the curvature in space time, as the universe is expanding the fabric of spacetime must also get stretched and hence force of gravity reduced."
00a83217b2829d5e50fc,What is the evolutionary explanation of sweet potatoes being so sweet?
00a843758e51f893c5af,What harm would it do to remove prosecutor's power to offer a plea deal?
00a866b1fd9f43973037,"How can you wish that some ""have a good night"" in a cool way?"
00a8708e6d3543ea3aec,"If you were to be born again, would you choose to be born as a male or a female?"
00a877d95f597f9f424b,When do women's hot flashes stop happening?
